STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,PRT,Portugal,2020,,0.71,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,LTU,Lithuania,2020,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,LUX,Luxembourg,2020,,0.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,LUX,Luxembourg,2020,,20.94,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,BEL,Belgium,2020,,3.29,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,HUN,Hungary,2020,,88.63,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CAN,Canada,2020,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOINPNB,Per 1 000 population,FIN,Finland,2020,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,LUX,Luxembourg,2020,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,EST,Estonia,2020,,38.7,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,BEL,Belgium,2020,,0.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,JPN,Japan,2020,,18.98,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2020,,22.41,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ITA,Italy,2020,,11.56,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,ISR,Israel,2020,,85.11,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,CZE,Czechia,2020,,0.44,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,LTU,Lithuania,2020,,25.55,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,JPN,Japan,2020,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,CHE,Switzerland,2020,,10.44,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,AUT,Austria,2020,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,CZE,Czechia,2020,,4.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,CZE,Czechia,2020,,7.8,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,JPN,Japan,2020,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,FRA,France,2020,,82.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,JPN,Japan,2020,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2020,,0.28,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CHE,Switzerland,2020,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,DEU,Germany,2020,,33.19,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,KOR,Korea,2020,,3.61,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,CAN,Canada,2020,,12.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ISR,Israel,2020,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,PRT,Portugal,2020,,11.64,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,KOR,Korea,2020,,0.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORMAX,Total adult ICU occupancy rate (maximum),TXOCCUTX,% of available beds,CZE,Czechia,2020,,63.7,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,TUR,Türkiye,2020,,2.35,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,AUS,Australia,2020,,0.08,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,PRT,Portugal,2020,,0.15,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,TUR,Türkiye,2020,,0.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,CHE,Switzerland,2020,,77.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2020,,0.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,USA,United States,2020,,1.5,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,HUN,Hungary,2020,,20.89,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,PRT,Portugal,2020,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,HUN,Hungary,2020,,2.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,HUN,Hungary,2020,,16.87,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,FRA,France,2020,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,USA,United States,2020,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2020,,57.2,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,USA,United States,2020,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,ISR,Israel,2020,,10.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,HUN,Hungary,2020,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,LVA,Latvia,2020,,12.73,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,CRI,Costa Rica,2020,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2020,,20.81,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,CAN,Canada,2020,,0.17,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,LTU,Lithuania,2020,,22.22,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2020,,0.22,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,ISR,Israel,2020,,1.79,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,USA,United States,2020,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ITA,Italy,2020,,0.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,CHE,Switzerland,2020,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,ESP,Spain,2020,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,LTU,Lithuania,2020,,0.26,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,ISR,Israel,2020,,0.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,FRA,France,2020,,28.23,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOALLNB,Per 100 000 population,NLD,Netherlands,2020,,13.76,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,FIN,Finland,2020,,57.4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,FRA,France,2020,,0.33,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,CZE,Czechia,2020,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,ESP,Spain,2020,,0.12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2020,,13.32,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,CHE,Switzerland,2020,,8.23,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,AUS,Australia,2020,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,AUS,Australia,2020,,7.52,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,FRA,France,2017,,31.78,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,LTU,Lithuania,2017,,63.41,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOALLNB,Per 100 000 population,ISR,Israel,2017,,9.62,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,FRA,France,2017,,1.67,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,FRA,France,2017,,0.16,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,MEX,Mexico,2017,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2017,,9.98,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,FRA,France,2017,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,CAN,Canada,2017,,16.82,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,AUS,Australia,2017,,0.49,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,ISR,Israel,2017,,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2017,,0.28,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,ISR,Israel,2017,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,PRT,Portugal,2017,,2.47,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,DEU,Germany,2017,,0.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOINPNB,Per 1 000 population,ISR,Israel,2017,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,DEU,Germany,2017,,30.37,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,NLD,Netherlands,2017,,6.95,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,HUN,Hungary,2017,,11.43,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2017,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,AUT,Austria,2017,,3.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,CHE,Switzerland,2017,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,JPN,Japan,2017,,9.31,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,TUR,Türkiye,2017,,72.57,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,LTU,Lithuania,2017,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,CHE,Switzerland,2017,,1.34,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,JPN,Japan,2017,,0.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,IRL,Ireland,2017,,91,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOALLNB,Per 100 000 population,FIN,Finland,2017,,5.45,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,ISR,Israel,2017,,73.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOINPNB,Per 1 000 population,DEU,Germany,2017,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,NLD,Netherlands,2017,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,AUS,Australia,2017,,68.2,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOALLNB,Per 100 000 population,TUR,Türkiye,2017,,28.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,TUR,Türkiye,2017,,0.45,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,NLD,Netherlands,2017,,69,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ESP,Spain,2017,,10.24,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,ESP,Spain,2017,,1.7,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,AUT,Austria,2017,,2.48,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOALLNB,Per 100 000 population,AUT,Austria,2017,,27.61,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,LVA,Latvia,2017,,69.41,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,AUT,Austria,2017,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,AUT,Austria,2017,,0.13,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,LTU,Lithuania,2017,,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,LVA,Latvia,2017,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,ISR,Israel,2017,,9.46,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,ISR,Israel,2017,,9.09,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOALLNB,Per 100 000 population,FRA,France,2017,,16.31,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUORAVG,Total adult ICU occupancy rate (average),TXOCCUTX,% of available beds,AUT,Austria,2017,,74.51,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,EST,Estonia,2017,,0.38,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOALLNB,Per 100 000 population,FRA,France,2017,,2.89,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,ISR,Israel,2017,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAMAX,Total adult ICU beds (maximum),RTOALLNB,Per 100 000 population,NLD,Netherlands,2017,,12,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCMAX,Critical care adult beds (maximum),RTOINPNB,Per 1 000 population,ISR,Israel,2017,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBCAVG,Critical care adult beds (average),RTOINPNB,Per 1 000 population,AUS,Australia,2017,,0.07,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBNEON,Total neonatal ICU beds,RTOINPNB,Per 1 000 population,CAN,Canada,2017,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBAAVG,Total adult ICU beds (average),RTOINPNB,Per 1 000 population,DEU,Germany,2017,,0.3,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBTOTA,Total ICU beds (average),RTOINPNB,Per 1 000 population,JPN,Japan,2017,,0.18,,A,,,,,,,
DATAFLOW,OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,I,ICUBPAED,Total paediatric ICU beds,RTOALLNB,Per 100 000 population,CAN,Canada,2017,,0.61,,A,,,,,,,
